record_id,scenario_family,source_name,source_url,source_basis,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web500-0074,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,SmartProduct record: fresh tuna lot TUNA-LOT-771 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0075,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",soft cheese,soft cheese,CHEESE-LOT-319,SmartProduct record: soft cheese lot CHEESE-LOT-319 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0076,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bulk olive oil,oil ingredient,OIL-LOT-540,SmartProduct record: bulk olive oil lot OIL-LOT-540 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0077,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bottled olive oil,finished oil,BOT-OIL-903,SmartProduct record: bottled olive oil lot BOT-OIL-903 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0078,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh grapes,fresh produce,GRAPE-LOT-104,SmartProduct record: fresh grapes lot GRAPE-LOT-104 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0079,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",leaf lettuce,leafy greens,LETT-LOT-514,SmartProduct record: leaf lettuce lot LETT-LOT-514 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0080,smartproduct-loaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",prepared deli salad,prepared food,DELI-LOT-822,SmartProduct record: prepared deli salad lot DELI-LOT-822 was loaded to Truck A and transported to Warehouse B.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0081,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh basil,fresh herbs,BASIL-LOT-042,SmartProduct record: fresh basil lot BASIL-LOT-042 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0082,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh cucumber,fresh produce,CUC-LOT-118,SmartProduct record: fresh cucumber lot CUC-LOT-118 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0083,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh sprouts,sprouts,SPR-LOT-220,SmartProduct record: fresh sprouts lot SPR-LOT-220 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0084,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,SmartProduct record: fresh tuna lot TUNA-LOT-771 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0085,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",soft cheese,soft cheese,CHEESE-LOT-319,SmartProduct record: soft cheese lot CHEESE-LOT-319 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0086,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bulk olive oil,oil ingredient,OIL-LOT-540,SmartProduct record: bulk olive oil lot OIL-LOT-540 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0087,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bottled olive oil,finished oil,BOT-OIL-903,SmartProduct record: bottled olive oil lot BOT-OIL-903 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0088,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh grapes,fresh produce,GRAPE-LOT-104,SmartProduct record: fresh grapes lot GRAPE-LOT-104 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0089,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",leaf lettuce,leafy greens,LETT-LOT-514,SmartProduct record: leaf lettuce lot LETT-LOT-514 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0090,smartproduct-unloaded-truck,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",prepared deli salad,prepared food,DELI-LOT-822,SmartProduct record: prepared deli salad lot DELI-LOT-822 was unloaded from Truck A at Warehouse B.,"[""receiving""]",[],manual_label_from_public_source_pattern
web500-0091,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh basil,fresh herbs,BASIL-LOT-042,EPCIS event records pallet shipping for fresh basil lot BASIL-LOT-042 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0092,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh cucumber,fresh produce,CUC-LOT-118,EPCIS event records pallet shipping for fresh cucumber lot CUC-LOT-118 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0093,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh sprouts,sprouts,SPR-LOT-220,EPCIS event records pallet shipping for fresh sprouts lot SPR-LOT-220 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0094,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,EPCIS event records pallet shipping for fresh tuna lot TUNA-LOT-771 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0095,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",soft cheese,soft cheese,CHEESE-LOT-319,EPCIS event records pallet shipping for soft cheese lot CHEESE-LOT-319 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0096,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bulk olive oil,oil ingredient,OIL-LOT-540,EPCIS event records pallet shipping for bulk olive oil lot OIL-LOT-540 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0097,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bottled olive oil,finished oil,BOT-OIL-903,EPCIS event records pallet shipping for bottled olive oil lot BOT-OIL-903 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0098,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh grapes,fresh produce,GRAPE-LOT-104,EPCIS event records pallet shipping for fresh grapes lot GRAPE-LOT-104 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0099,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",leaf lettuce,leafy greens,LETT-LOT-514,EPCIS event records pallet shipping for leaf lettuce lot LETT-LOT-514 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0100,smartproduct-pallet-shipping,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",prepared deli salad,prepared food,DELI-LOT-822,EPCIS event records pallet shipping for prepared deli salad lot DELI-LOT-822 with temperature and GPS context.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0101,smartproduct-bulk-to-bottled,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh basil,fresh herbs,BASIL-LOT-042,Bulk material lot BASIL-LOT-042 is transformed into bottled finished product OUT-BASIL-LOT-042.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0102,smartproduct-bulk-to-bottled,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh cucumber,fresh produce,CUC-LOT-118,Bulk material lot CUC-LOT-118 is transformed into bottled finished product OUT-CUC-LOT-118.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0103,smartproduct-bulk-to-bottled,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh sprouts,sprouts,SPR-LOT-220,Bulk material lot SPR-LOT-220 is transformed into bottled finished product OUT-SPR-LOT-220.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0104,smartproduct-bulk-to-bottled,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,Bulk material lot TUNA-LOT-771 is transformed into bottled finished product OUT-TUNA-LOT-771.,"[""transformation""]",[],manual_label_from_public_source_pattern
